Language,Name,Profession,Gender,Age,Elimination Date,Elimination Week Number,Contestant Number,Wild Card,Host Name,Broadcasted By,OTT Platform,Average TRP,Most Viewed States,House Location,OTT Season,Number of Evictions Faced,Number of Times Elected as Captain,Number of Re-entries,Walked,Ejected,In Secret-Room,Won Eviction Free Pass,Won Ticket to Finale,Secret Task,Social Media Popularity,Finalist,Winner
Tamil,Bharani_468,Actor,Male,Middle,,2.0,5.0,No,Kamal Haasan,Star Vijay,,7.8,Tamil Nadu,Chennai,No,1,0.0,0.0,0.0,1.0,,,,,,0.0,0
Kannada,Rishi Kumar_129,Swamiji,Male,Young,,4.0,4.0,No,Sudeep,ETV Kannada,,4.7,Karnataka,Lonavala,No,1,,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Darsh Chandrapa_710,Actor,Male,Young,,3.0,10.0,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,3,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Shonali Nagrani_221,Actress,Female,Young,,11.0,3.0,No,Salman Khan,Colors,,4.19,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Karjat,No,4,2.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Shamita Shetty_51,Actress,Female,Middle,,,10.0,No,Amitabh Bachchan,Colors,,2.83,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,0,0.0,0.0,1.0,0.0,,,,,,0.0,0
Hindi,Nirmal Singh_196,Commoner - Police,Male,Middle,,2.0,6.0,No,Salman Khan,Colors,,4.99,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Firoza Khan aka Khanzaadi_805,Singer,Female,Young,,9.0,12.0,No,Salman Khan,Colors,JioCinema,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,5,,,,,,,,,,0.0,0
Kannada,Rishika Singh_402,Actress,Female,Young,,9.0,15.0,Yes,Sudeep,ETV Kannada,,4.7,Karnataka,Lonavala,No,1,,0.0,0.0,0.0,,,,,,0.0,0
Marathi,Vishal Nikam_91,Soap Actor,Male,Young,,,2.0,No,Mahesh Manjrekar,Colors Marathi,Voot,,Maharashtra,Mumbai,No,9,0.0,0.0,0.0,0.0,,,1.0,,9.0,1.0,1
Marathi,Dhananjay Powar_495,Social Media Star,Male,Middle,,10.0,15.0,No,Riteish Deshmukh,Colors Marathi,JioCinema,,Maharashtra,Mumbai,No,4,,,,,,,,,6.0,1.0,0
Hindi,Shehnaaz Gill_557,Singer,Female,Young,,20.0,9.0,No,Salman Khan,Colors,,9.06,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,11,1.0,0.0,0.0,0.0,,1.0,,,8.0,1.0,0
Telugu,Keerthi Bhat_236,Soap Actress,Female,Young,18-Dec-22,15.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,11,1.0,0.0,0.0,0.0,,,,,6.0,1.0,0
Hindi,Ankit Gupta_28,Actor,Male,Middle,,12.0,3.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Vasanthi Krishnan_432,Actress,Female,Young,12-Nov-22,10.0,13.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,8.4,"Telangana, Andhra Pradesh",Hyderabad,No,6,0.0,0.0,0.0,0.0,,,,,,0.0,0
Bengali,Mainak Banerjee_576,Actor,Male,Middle,,,5.0,No,Jeet,Colors Bangla,,6.5,West Bengal,Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Vinod Gobragala_369,Comedian,Male,Middle,,9.0,6.0,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,3,1.0,0.0,0.0,0.0,,,,,,0.0,0
Marathi,Sangram Chougule_436,Pageant Winner,Male,Middle,,8.0,17.0,Yes,Riteish Deshmukh,Colors Marathi,JioCinema,,Maharashtra,Mumbai,No,0,,,1.0,,,,,,,0.0,0
Malayalam,Aditi Rai_466,Actress,Female,Young,,14.0,9.0,No,Mohanlal,Asianet,Disney+ Hotstar,10.33,Kerala,Lonavala,No,5,1.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Rohith Patel_910,Radio Jockey,Male,Middle,,10.0,,No,Sudeep,Asianet Suvarna,,,Karnataka,Lonavala,No,7,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Claudia Ciesla_793,Model,Female,Young,,9.0,11.0,No,Amitabh Bachchan,Colors,,2.83,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,2,0.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Karthik Mahesh_88,Soap Actor,Male,Middle,,,19.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,12,1.0,,,,,,,,9.0,1.0,1
Tamil,Kathirravan Kabilan_195,Video Jockey,Male,Young,,15.0,16.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,15.3,Tamil Nadu,Chennai,No,10,0.0,0.0,0.0,0.0,,,,,7.0,1.0,0
Hindi,Vikkas Manaktala_875,Actor,Male,Middle,,13.0,17.0,Yes,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,2,0.0,1.0,1.0,0.0,,,,,,0.0,0
Kannada,Dharma Keerthiraj_967,Actor,Male,Middle,,8.0,8.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,5,,,,,,,,,,0.0,0
Kannada,Dhanraj Acharya_974,Comedian,Male,Young,,16.0,4.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,9,1.0,,,,,,,,,0.0,0
Hindi,Luv Tyagi_517,Commoner - Engineer,Male,Young,,14.0,2.0,No,Salman Khan,Colors,,7.64,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,7,1.0,0.0,0.0,0.0,,,1.0,,,0.0,0
Hindi,Nishant Singh Malkani_427,Model,Male,Middle,,4.0,6.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,3,0.0,0.0,0.0,0.0,,1.0,,,,0.0,0
Hindi,Vrajesh Hirjee_757,Actor,Male,Middle,,9.0,3.0,No,Salman Khan,Colors,,3.81,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,4,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0
Marathi,Akshay Kelkar_20,Soap Actor,Male,Young,,,7.0,No,Mahesh Manjrekar,Colors Marathi,Voot,,Maharashtra,Mumbai,No,4,2.0,0.0,0.0,0.0,,,,,9.0,1.0,1
Telugu,Siva Jyothi_497,News Presenter,Female,Young,27-Oct-19,14.0,1.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.1,"Telangana, Andhra Pradesh",Hyderabad,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Tejaswi Madivada_10,Actress,Female,Young,,5.0,6.0,No,Nagarjuna,,Disney+ Hotstar,,"Telangana, Andhra Pradesh",Hyderabad,Yes,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ritesh Kumar_465,Entrepreneur,Male,Middle,,11.0,18.0,Yes,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Tamil,Raanav V C_187,Model,Male,Young,,13.0,20.0,Yes,Vijay Sethupathi,Star Vijay,Disney+ Hotstar,9.75,Tamil Nadu,Chennai,No,6,,1.0,1.0,,,,,,,0.0,0
Hindi,Gautam Gulati_698,Soap Actor,Male,Middle,,,8.0,No,Salman Khan,Colors,,3.77,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,10,1.0,0.0,0.0,0.0,,,,,,1.0,0
Bengali,Rudranil Ghosh_248,Actor,Male,Middle,14-Sep-13,13.0,2.0,No,Mithun Chakraborthy,ETV Bangla,,2.9,West Bengal,Lonavala,No,6,0.0,0.0,0.0,0.0,,,,,,1.0,0
Kannada,Riaz Basha_698,Radio Jockey,Male,Young,,13.0,8.0,No,Sudeep,Colors Super,Voot,,Karnataka,Bengaluru,No,7,2.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Trivikram_678,Soap Actor,Male,Middle,,17.0,12.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,10,2.0,,,,,,,,8.0,1.0,0
Tamil,Imman Annachi_169,Comedian,Male,Old,,10.0,11.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,17.9,Tamil Nadu,Chennai,No,7,1.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Ankit Gupta_784,Actor,Male,Middle,,12.0,3.0,No,Salman Khan,Colors,Voot,,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Mumbai,No,2,1.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Chandana Ananthakrishna_368,Actress,Female,Young,5-Jan-20,12.0,,No,Sudeep,Colors Kannada,Voot,,Karnataka,Bengaluru,No,4,1.0,0.0,0.0,0.0,,,,,,0.0,0
Kannada,Gaurish Akki_614,News Presenter,Male,Middle,,2.0,17.0,No,Sudeep,Colors Kannada,JioCinema,,Karnataka,Bengaluru,No,2,,,,,,,,,,0.0,0
Telugu,Sunny_796,Video Jockey,Male,Middle,,,2.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,18.2,"Telangana, Andhra Pradesh",Hyderabad,No,9,1.0,0.0,0.0,0.0,,,1.0,,10.0,1.0,1
Tamil,Vanitha Vijayakumar_760,Actress,Female,Middle,,12.0,11.0,No,Kamal Haasan,Star Vijay,Disney+ Hotstar,8.8,Tamil Nadu,Chennai,No,3,2.0,1.0,0.0,0.0,,,,,,0.0,0
Hindi,Candy Brar_226,Model,Female,Young,,8.0,19.0,Yes,Salman Khan,Colors,,4.4,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Hindi,Sanjay Nirupam_100,Politician,Male,Middle,,1.0,7.0,No,Shilpa Shetty,Colors,,2.89,"Maharashtra, Bihar, Delhi, Haryana, Jharkhand, Madhya Pradesh, Rajasthan, Uttarakhand, Uttar Pradesh",Lonavala,No,1,0.0,0.0,0.0,0.0,,,,,,0.0,0
Telugu,Prithviraj Shetty_868,Actor,Male,Young,1-Dec-24,13.0,11.0,No,Nagarjuna,Star Maa,Disney+ Hotstar,15.9,"Telangana, Andhra Pradesh",Hyderabad,No,11,,,,,,,,,,0.0,0
Malayalam,Veena Nair_428,Actress,Female,Middle,,,6.0,No,Mohanlal,Asianet,Disney+ Hotstar,11.03,Kerala,Chennai,No,7,0.0,0.0,0.0,0.0,,,,,,0.0,0
